opponent,seed,orientation,hand_num,hand_id,hero_delta,street,pot,community_cards,showdown,hero_cards,hand_strength,action_log_tail
aggressor,42,0,4,deployed_aggressor_s42_o0_h0004,-5300,river,15800,3s 3d 9d 4d Ts,False,,,"[{""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""raise"", ""amount"": 2000, ""seat"": 1}, {""action"": ""call"", ""amount"": 1750, ""seat"": 0}, {""action"": ""raise"", ""amount"": 400, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 2650, ""seat"": 0}, {""action"": ""all_in"", ""amount"": 7850, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_passive,44,0,7,deployed_loose_passive_s44_o0_h0007,-5052,river,11295,Ac Kd 7h 2c 7d,True,Qd Ks,Two Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 660, ""seat"": 0}, {""action"": ""call"", ""amount"": 660, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1531, ""seat"": 0}, {""action"": ""call"", ""amount"": 1531, ""seat"": 1}, {""action"": ""raise"", ""amount"": 3552, ""seat"": 0}, {""action"": ""call"", ""amount"": 3552, ""seat"": 1}]"
loose_aggressive,45,0,15,deployed_loose_aggressive_s45_o0_h0015,-4988,river,15477,Ks 5h Kh 6s 8h,False,,,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 370, ""seat"": 1}, {""action"": ""call"", ""amount"": 270, ""seat"": 0}, {""action"": ""raise"", ""amount"": 620, ""seat"": 0}, {""action"": ""raise"", ""amount"": 2024, ""seat"": 1}, {""action"": ""call"", ""amount"": 1404, ""seat"": 0}, {""action"": ""raise"", ""amount"": 2494, ""seat"": 0}, {""action"": ""all_in"", ""amount"": 7995, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,49,1,13,deployed_loose_aggressive_s49_o1_h0013,-4760,river,20000,Tc 7d 6s 8c 5c,True,Ah Ad,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""raise"", ""amount"": 565, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1977, ""seat"": 1}, {""action"": ""raise"", ""amount"": 4264, ""seat"": 0}, {""action"": ""raise"", ""amount"": 9807, ""seat"": 1}, {""action"": ""all_in"", ""amount"": 4760, ""seat"": 0}, {""action"": ""all_in"", ""amount"": 5433, ""seat"": 1}]"
loose_aggressive,48,1,38,deployed_loose_aggressive_s48_o1_h0038,-4700,turn,15745,Ts 7c 9s Th,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1850, ""seat"": 0}, {""action"": ""call"", ""amount"": 1350, ""seat"": 1}, {""action"": ""raise"", ""amount"": 2350, ""seat"": 1}, {""action"": ""raise"", ""amount"": 8695, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
loose_passive,43,1,20,deployed_loose_passive_s43_o1_h0020,-4640,river,9280,Ac Qd As 6c Ad,True,7c 7h,Full House,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 500, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1000, ""seat"": 1}, {""action"": ""call"", ""amount"": 1000, ""seat"": 0}, {""action"": ""raise"", ""amount"": 2640, ""seat"": 1}, {""action"": ""call"", ""amount"": 2640, ""seat"": 0}]"
loose_passive,48,0,11,deployed_loose_passive_s48_o0_h0011,-4640,river,9280,6c 3h Ad 3d 7d,True,9h 9c,Two Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 660, ""seat"": 0}, {""action"": ""call"", ""amount"": 660, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1160, ""seat"": 0}, {""action"": ""call"", ""amount"": 1160, ""seat"": 1}, {""action"": ""raise"", ""amount"": 2320, ""seat"": 0}, {""action"": ""call"", ""amount"": 2320, ""seat"": 1}]"
loose_aggressive,50,1,26,deployed_loose_aggressive_s50_o1_h0026,-4640,river,9280,6d Ts Qd Jh 9s,True,Td 9c,Two Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 660, ""seat"": 1}, {""action"": ""call"", ""amount"": 660, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1160, ""seat"": 1}, {""action"": ""call"", ""amount"": 1160, ""seat"": 0}, {""action"": ""raise"", ""amount"": 2320, ""seat"": 1}, {""action"": ""call"", ""amount"": 2320, ""seat"": 0}]"
tight_aggressive,42,1,62,deployed_tight_aggressive_s42_o1_h0062,-4600,preflop,13850,,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""raise"", ""amount"": 875, ""seat"": 1}, {""action"": ""raise"", ""amount"": 2000, ""seat"": 0}, {""action"": ""raise"", ""amount"": 4600, ""seat"": 1}, {""action"": ""all_in"", ""amount"": 9250, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
loose_passive,50,1,40,deployed_loose_passive_s50_o1_h0040,-4386,river,10629,Kh 2h 3s 9h 2d,True,Kc Qd,Two Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 660, ""seat"": 1}, {""action"": ""call"", ""amount"": 660, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1531, ""seat"": 1}, {""action"": ""call"", ""amount"": 1531, ""seat"": 0}, {""action"": ""raise"", ""amount"": 3552, ""seat"": 1}, {""action"": ""call"", ""amount"": 3552, ""seat"": 0}]"
aggressor,52,1,5,deployed_aggressor_s52_o1_h0005,-4200,river,15750,7d 4h 3h 8h Qd,True,4d Ad,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""raise"", ""amount"": 800, ""seat"": 0}, {""action"": ""raise"", ""amount"": 2800, ""seat"": 1}, {""action"": ""all_in"", ""amount"": 4200, ""seat"": 0}, {""action"": ""raise"", ""amount"": 3500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 5250, ""seat"": 1}]"
shark,48,0,78,deployed_shark_s48_o0_h0078,-4200,preflop,12400,,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1200, ""seat"": 1}, {""action"": ""raise"", ""amount"": 4200, ""seat"": 0}, {""action"": ""all_in"", ""amount"": 8200, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
shark,48,1,163,deployed_shark_s48_o1_h0163,-4200,river,9200,6s 9s 9c 7d Jh,True,Ac Qh,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1200, ""seat"": 0}, {""action"": ""raise"", ""amount"": 4200, ""seat"": 1}, {""action"": ""all_in"", ""amount"": 5000, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}]"
loose_aggressive,42,0,9,deployed_loose_aggressive_s42_o0_h0009,-4077,preflop,13419,,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 235, ""seat"": 1}, {""action"": ""raise"", ""amount"": 822, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1773, ""seat"": 1}, {""action"": ""raise"", ""amount"": 4077, ""seat"": 0}, {""action"": ""raise"", ""amount"": 9342, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
