PUBLIC REPO DRIFT H2H 2026-05-29T00:30:21Z
name=dominic_live_master_100k_b142 repo=TobyCoad/fullhouse-engine head_sha=93516f33675d32beaeb3228a554c1323926cd71d bot_path=bots/master/bot.py
hero=/Users/farhad/Code/PokerBot/submissions/v_final.zip sha256=e4b4a8f11f801ecef2eca53629241e83cc9bace8ec74004f19368375f22d9598
opponent_src=consult/artifacts/2026-05-29-public-repo-drift/_clones/TobyCoad_fullhouse-engine/bots/master
opponent_zip=/Users/farhad/Code/PokerBot/consult/artifacts/2026-05-29-public-repo-drift/opponent_zips/dominic_live_master_100k_b142.zip sha256=d09ad23f6f76a3f8e05cc57561af6a75bd554da73c67c476307689842f8b3508
target_scheduled_hands=100000 match_len=500 seed_stride=1000
seed schedule: seed = base + k * seed_stride; each seed runs two seat orientations

seed=78142 o=1 hands=  33/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -303.03 hero_err=0 opp_err=0 dur=0.58s
seed=79142 o=0 hands=  17/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -588.24 hero_err=0 opp_err=0 dur=0.40s
seed=79142 o=1 hands=  29/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -344.83 hero_err=0 opp_err=0 dur=0.57s
seed=80142 o=0 hands=  22/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -454.55 hero_err=0 opp_err=0 dur=0.47s
seed=80142 o=1 hands=  11/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -909.09 hero_err=0 opp_err=0 dur=0.34s
seed=81142 o=0 hands=  13/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -769.23 hero_err=0 opp_err=0 dur=0.38s
seed=81142 o=1 hands=  43/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -232.56 hero_err=0 opp_err=0 dur=0.72s
seed=82142 o=0 hands=  89/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -112.36 hero_err=0 opp_err=0 dur=1.26s
seed=82142 o=1 hands=  54/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -185.19 hero_err=0 opp_err=0 dur=0.82s
seed=83142 o=0 hands=  27/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -370.37 hero_err=0 opp_err=0 dur=0.55s
seed=83142 o=1 hands=  38/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -263.16 hero_err=0 opp_err=0 dur=0.64s
seed=84142 o=0 hands=  27/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -370.37 hero_err=0 opp_err=0 dur=0.54s
seed=84142 o=1 hands=  28/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -357.14 hero_err=0 opp_err=0 dur=0.52s
seed=85142 o=0 hands=  14/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -714.29 hero_err=0 opp_err=0 dur=0.35s
seed=85142 o=1 hands=  43/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +232.56 hero_err=0 opp_err=0 dur=0.79s
seed=86142 o=0 hands=  11/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +909.09 hero_err=0 opp_err=0 dur=0.38s
seed=86142 o=1 hands=  16/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -625.00 hero_err=0 opp_err=0 dur=0.43s
seed=87142 o=0 hands=   9/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual=+1111.11 hero_err=0 opp_err=0 dur=0.36s
seed=87142 o=1 hands=  24/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -416.67 hero_err=0 opp_err=0 dur=0.58s
seed=88142 o=0 hands=  17/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -588.24 hero_err=0 opp_err=0 dur=0.41s
seed=88142 o=1 hands=  34/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -294.12 hero_err=0 opp_err=0 dur=0.60s
seed=89142 o=0 hands=  13/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +769.23 hero_err=0 opp_err=0 dur=0.34s
seed=89142 o=1 hands=   5/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual=+2000.00 hero_err=0 opp_err=0 dur=0.20s
seed=90142 o=0 hands=  11/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -909.09 hero_err=0 opp_err=0 dur=0.35s
seed=90142 o=1 hands=  26/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -384.62 hero_err=0 opp_err=0 dur=0.56s
seed=91142 o=0 hands=  34/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -294.12 hero_err=0 opp_err=0 dur=0.64s
seed=91142 o=1 hands=  27/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -370.37 hero_err=0 opp_err=0 dur=0.53s
seed=92142 o=0 hands=  37/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -270.27 hero_err=0 opp_err=0 dur=0.73s
seed=92142 o=1 hands=  24/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -416.67 hero_err=0 opp_err=0 dur=0.56s
seed=93142 o=0 hands=  43/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -232.56 hero_err=0 opp_err=0 dur=0.79s
seed=93142 o=1 hands=  28/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -357.14 hero_err=0 opp_err=0 dur=0.51s
seed=94142 o=0 hands=  23/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +434.78 hero_err=0 opp_err=0 dur=0.55s
seed=94142 o=1 hands=   7/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-1428.57 hero_err=0 opp_err=0 dur=0.31s
seed=95142 o=0 hands=  26/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -384.62 hero_err=0 opp_err=0 dur=0.54s
seed=95142 o=1 hands=  23/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -434.78 hero_err=0 opp_err=0 dur=0.53s
seed=96142 o=0 hands=  39/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -256.41 hero_err=0 opp_err=0 dur=0.70s
seed=96142 o=1 hands=  10/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-1000.00 hero_err=0 opp_err=0 dur=0.37s
seed=97142 o=0 hands=  29/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -344.83 hero_err=0 opp_err=0 dur=0.55s
seed=97142 o=1 hands=  40/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -250.00 hero_err=0 opp_err=0 dur=0.72s
seed=98142 o=0 hands=  25/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -400.00 hero_err=0 opp_err=0 dur=0.56s
seed=98142 o=1 hands=  31/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +322.58 hero_err=0 opp_err=0 dur=0.57s
seed=99142 o=0 hands=  13/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -769.23 hero_err=0 opp_err=0 dur=0.39s
seed=99142 o=1 hands=  31/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +322.58 hero_err=0 opp_err=0 dur=0.56s

SUMMARY_JSON {"attempted_hands": 100000, "base": 142, "bot_path": "bots/master/bot.py", "ci_half_width": 2.0, "ci_high": -12.0, "ci_low": -16.0, "created_at": "2026-05-29T00:32:12Z", "early_bust_matches": 200, "early_bust_rate": 1.0, "hands_played": 5394, "head_sha": "93516f33675d32beaeb3228a554c1323926cd71d", "hero_actual_bb_per_100": -259.5476455320727, "hero_bb_per_100": -14.0, "hero_chip_delta": -1400000, "hero_errors": 0, "hero_max_decide_latency_s": 0.03169162501581013, "hero_p99_decide_latency_s": 0.003369749989360571, "hero_zip": {"data_bytes": 19758, "has_root_bot_py": true, "path": "/Users/farhad/Code/PokerBot/submissions/v_final.zip", "sha256": "e4b4a8f11f801ecef2eca53629241e83cc9bace8ec74004f19368375f22d9598", "size_bytes": 28208}, "json_path": "/Users/farhad/Code/PokerBot/consult/artifacts/2026-05-29-public-repo-drift/logs/dominic_live_master_100k_b142_s142.json", "log_path": "/Users/farhad/Code/PokerBot/consult/artifacts/2026-05-29-public-repo-drift/logs/dominic_live_master_100k_b142_s142.log", "match_len": 500, "matches": 200, "name": "dominic_live_master_100k_b142", "opponent_errors": 0, "opponent_p99_decide_latency_s": 0.011484416201710701, "opponent_zip": {"data_bytes": 0, "has_root_bot_py": true, "path": "/Users/farhad/Code/PokerBot/consult/artifacts/2026-05-29-public-repo-drift/opponent_zips/dominic_live_master_100k_b142.zip", "sha256": "d09ad23f6f76a3f8e05cc57561af6a75bd554da73c67c476307689842f8b3508", "size_bytes": 4880}, "repo": "TobyCoad/fullhouse-engine", "seed_pairs": 100, "seed_stride": 1000, "stdout_noise": {}, "stdout_noise_examples": {}, "target_scheduled_hands": 100000, "verdict": "RED"}
SUMMARY name=dominic_live_master_100k_b142 base=142 verdict=RED bb100=-14.00 ci=[-16.00,-12.00] half_width=2.00 scheduled=100000 actual_hands=5394 early_bust_rate=1.000 hero_errors=0 opp_errors=0 hero_p99_latency_s=0.0034
